context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 15:19:37,m60,64,2880,100,-0.05 0.05,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-60.0,False,False,30.0,18051955,14363664,0.0,2.6423284404911952e-05,5.345762962717175e-06,3.5801243882479043e-06,1.011913247285213e-05,0.9990149450393435,0.015594379899128333,0.007311476397740456,26.67650270462036,8412.893853946154
