context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 13:42:28,m60,32,2880,100,-6.0 6.0,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-60.0,False,False,30.0,18051955,1723639680,0.0,9.524670471813276e-06,1.847364472128535e-06,1.2401797279317553e-06,1.6808060864960226e-07,0.9991343929252163,0.0041939575215261355,0.001241857909591709,2782.3333525657654,19359.192846239406
