context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 15:17:20,m45,320,2880,100,-0.05 0.05,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-45.0,False,False,30.0,18051955,14363664,0.0,0.00012365186248784477,2.4045922376534886e-05,1.5970734998141527e-05,2.1047763514038445e-05,0.9990229241929273,0.015777523130775167,0.007540597700442376,19.916779279708862,2253.6117689202624
