context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 15:54:32,m75,32,2880,100,-6.0 6.0,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-75.0,False,False,30.0,18051955,1723639680,0.0,8.770675172625107e-06,1.5384173839717592e-06,1.0342697276293933e-06,7.447209522193123e-07,0.9991350680946637,0.004573749340823821,0.001353712184134861,1425.4641599655151,37786.78795828934
