context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 11:57:19,m30,32,2880,100,-6.0 6.0,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-30.0,False,False,30.0,18051955,1717654820,0.0,2.3810751577344825e-05,5.0678996123911734e-06,3.41639441159539e-06,1.0907903586602635e-05,0.9991176590338265,0.0044983735604381386,0.001336624504268346,2756.514260530472,19472.672532576515
