context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 15:12:40,m15,32,2880,100,-0.05 0.05,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-15.0,False,False,30.0,18051955,14363664,0.0,0.00011898180975967879,1.979003607871373e-05,1.3009470636569535e-05,6.057080421133317e-07,0.9990162559177576,0.016839353580676644,0.008024384822161026,27.171292304992676,16519.391535509785
