context,nb_name,hostname,epoch,basename,nworkers,ngroup_visibility,ngroup_components,time_range,npixel,pb_npixel,flux_limit,pbtype,surface_scaling,snapshot,offset_dir,opposite,tsys,declination,use_radec,use_natural,integration_time,seed,ntotal,se,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../surface_simulation_elevation.py,openhpc-compute-0.novalocal,2019-09-09 15:15:02,m30,228,2880,100,-0.05 0.05,512,1024,0.003,MID_FEKO_B1,0.0,False,1.0 0.0,False,0.0,-30.0,False,False,30.0,18051955,14363664,0.0,0.00044750477158996086,7.226492543489561e-05,4.7807897811061015e-05,0.00012176201190386646,0.9989933134607033,0.01625884052699677,0.007803824015738016,21.428900480270386,2939.785179324758
